ENTRY,BLOC,IBLK,Name1,Location,Locn,Year,Experiment.Name,Type,Trial,Check,Plot,Pass,Range,Column,HD,TW,PH,BUAC,FD,Can_Cover,X900nm,X975nm,Blue,Green,Red,RE1,RE2,NIR,NDVI,NDRE1,NDRE2,NWI1,NWI2,MTVI
2,1,16,BRUEHL,Harrington,HAR,2021,2021 AWY1 HRN,SWW,AWY1,2,47,0,6,2,NA,59.8,29,40,154,49.81949458,50.7347274,47.25289152,19.74129769,27.65204038,27.48290392,31.51111982,37.37948999,41.77029043,0.206735862,0.139885307,0.055474575,-0.034150316,-0.035533427,0.022578306
2,1,16,BRUEHL,Kahlotus,KAH,2021,2021 AWY1 KAH,SWW,AWY1,2,47,0,6,2,145,NA,31,32,146,79.18534399,87.451812,81.40030742,26.46665415,38.137319,35.25813078,45.87837188,55.78131046,65.85331582,0.299832237,0.177842693,0.082805412,-0.034371159,-0.03583908,0.043625136
2,1,16,BRUEHL,Davenport,DVP,2021,2021 AWY1 DVP,SWW,AWY1,2,47,0,6,2,165,NA,31,42,168,84.09717005,88.3804806,82.86022968,28.66669603,42.17038166,39.74340007,49.85903072,57.48286525,67.24715415,0.255721279,0.148072842,0.078283391,-0.03158646,-0.032236791,0.046901856
2,2,5,BRUEHL,Ritzville,RIT,2021,2021 AWY1 RIT,SWW,AWY1,2,61,0,8,4,NA,NA,NA,48,152,75.63429571,82.62790176,73.82655368,26.86779332,38.90261272,37.09551099,46.02152361,55.84941347,63.83252493,0.263173968,0.162038192,0.066702725,-0.055382576,-0.056255017,0.040787354
2,2,5,BRUEHL,Pullman,PUL,2021,2021 AWY1 PUL,SWW,AWY1,2,61,0,8,4,NA,NA,NA,66,155,94.88758854,101.4382817,98.42236723,30.87947416,44.85720848,41.6989586,57.39157245,71.12231178,82.05710452,0.324938683,0.176636353,0.071385523,-0.014741312,-0.015090086,0.071571124
2,2,5,BRUEHL,Lind,LND,2021,2021 AWY1 LND,SWW,AWY1,2,61,0,8,4,NA,NA,NA,44,141,83.97642015,86.28043621,93.21212591,35.3108372,47.62616334,47.15354906,51.23743496,59.38274654,65.20371254,0.159724735,0.119154744,0.046722301,0.039174241,0.038618256,0.022073792
2,2,5,BRUEHL,Harrington,HAR,2021,2021 AWY1 HRN,SWW,AWY1,2,61,0,8,4,NA,57.8,30,51,154,76.68841136,80.71509782,74.49249173,30.49062652,42.83922768,42.54979662,50.02782211,59.327499,66.63512444,0.220999786,0.142077944,0.058014237,-0.03859434,-0.040092151,0.040741264
2,2,5,BRUEHL,Kahlotus,KAH,2021,2021 AWY1 KAH,SWW,AWY1,2,61,0,8,4,NA,NA,NA,31,146,61.29604097,62.59882744,61.29548347,21.72893987,30.99099673,28.76141099,35.40306765,42.69386577,49.71223242,0.265002741,0.16770508,0.075951336,-0.009103506,-0.010519805,0.025233399
2,2,5,BRUEHL,Davenport,DVP,2021,2021 AWY1 DVP,SWW,AWY1,2,61,0,8,4,NA,NA,NA,40,168,82.99001911,85.55660984,80.86724297,27.89146469,41.2840627,39.03590223,48.80182473,55.90373938,65.28931548,0.250754332,0.144463555,0.077443184,-0.027640238,-0.028177252,0.046525985
2,3,12,BRUEHL,Ritzville,RIT,2021,2021 AWY1 RIT,SWW,AWY1,2,131,0,17,3,NA,NA,NA,60,152,82.86956522,99.36560308,91.29994092,28.7324355,42.34389237,39.84715588,54.57367486,65.62362764,75.68534468,0.306976913,0.161408829,0.071203667,-0.04079622,-0.042302673,0.064828595
2,3,12,BRUEHL,Pullman,PUL,2021,2021 AWY1 PUL,SWW,AWY1,2,131,0,17,3,NA,NA,NA,68,155,90.6128782,105.9431615,94.52861273,28.49892389,40.8172961,37.57072933,50.65940574,64.88984778,76.03657374,0.337846303,0.200565259,0.079096069,-0.056708857,-0.056938433,0.0575815
2,3,12,BRUEHL,Lind,LND,2021,2021 AWY1 LND,SWW,AWY1,2,131,0,17,3,NA,NA,NA,36,141,80.82400814,80.0236156,86.81305654,33.2817374,45.19671021,44.95836884,47.49163527,54.92699348,60.03440205,0.142080118,0.115632153,0.044427162,0.041206637,0.040695135,0.014045949
2,3,12,BRUEHL,Harrington,HAR,2021,2021 AWY1 HRN,SWW,AWY1,2,131,0,17,3,NA,59.3,28,38,154,47.835703,47.53883532,44.70498558,18.54249745,25.81441126,25.68636223,28.94474911,34.83663014,38.9345586,0.205872314,0.147175101,0.055549172,-0.029312657,-0.030721296,0.018932453
2,3,12,BRUEHL,Kahlotus,KAH,2021,2021 AWY1 KAH,SWW,AWY1,2,131,0,17,3,NA,NA,NA,44,146,77.696793,82.08431879,79.84859034,25.67174208,36.78876743,33.81512706,44.35160027,54.61973155,64.69981054,0.309882664,0.185343417,0.084479699,-0.011851576,-0.013806511,0.04252089
2,3,12,BRUEHL,Davenport,DVP,2021,2021 AWY1 DVP,SWW,AWY1,2,131,0,17,3,NA,NA,NA,30,168,43.7628748,44.42635935,43.01938325,15.94948812,23.30310301,22.25700949,26.25074628,29.6227116,34.47190402,0.214447551,0.135110629,0.075656783,-0.01578953,-0.016089704,0.018339313
88,1,1,BRUEHL,Lind,LND,2021,2021 Lind SWW DH SP#2,SWW,SP,1,1,0,1,1,143,NA,29,27,141,86.74768519,87.15424558,87.1300852,38.18822841,51.2444485,51.45504793,58.09619785,65.549887,70.39168302,0.153462371,0.094804016,0.035616743,0.000339115,-0.000138626,0.040680899
88,1,2,BRUEHL,Lind,LND,2021,2021 Lind SWW DH SP#2,SWW,SP,1,55,0,10,6,143,NA,30,39,141,84.73601673,92.42135486,84.18435973,35.19194435,47.63362283,46.97369513,54.2344419,63.127223,69.66609426,0.193145278,0.124084814,0.049240966,-0.045866232,-0.046640592,0.037976855
29,1,12,CLUB15002-1-1-1-1,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,34,3,4,3,NA,54.8,NA,70,178,97.49852275,109.1253102,95.27921402,29.86101702,44.67557963,39.75430083,69.60757078,85.3385653,100.7432119,0.427646424,0.181348442,0.082784284,-0.065822192,-0.067738697,0.115842954
29,1,12,CLUB15002-1-1-1-1,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,34,3,4,3,162,NA,34,45,166,31.54314357,31.80237187,29.43592775,10.99678148,16.48182748,15.37126925,19.46831099,22.978416,26.22150451,0.259618624,0.147804055,0.06591654,-0.037584522,-0.038643204,0.017257612
29,2,5,CLUB15002-1-1-1-1,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,69,4,8,4,NA,58.9,NA,73,178,97.7701196,104.329774,91.73859371,29.48820614,43.65530521,39.09660281,67.64919698,82.97038785,97.92777497,0.424518014,0.181486122,0.082684019,-0.062976762,-0.064218315,0.116491651
29,2,5,CLUB15002-1-1-1-1,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,69,4,8,4,NA,NA,NA,54,166,53.60931734,55.21574018,50.24200849,17.01507059,25.70337399,23.73917712,31.74198776,38.27568207,44.54883041,0.300356999,0.167122301,0.075740239,-0.045395072,-0.047163264,0.034068109
29,3,2,CLUB15002-1-1-1-1,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,114,6,13,6,180,53.9,38,76,178,96.92278287,109.1347265,91.15244091,28.05249896,41.25414087,37.21069896,64.39027908,79.05440895,93.16218253,0.423812255,0.18108989,0.081918783,-0.087926253,-0.089782515,0.116534921
29,3,2,CLUB15002-1-1-1-1,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,114,6,13,6,NA,NA,NA,63,166,65.95099466,68.57386479,60.94634564,20.23542318,30.08762336,27.44856062,37.43649148,46.05024668,54.44817341,0.324343055,0.184179792,0.083562774,-0.056814985,-0.058890571,0.041377334
358,1,9,CLUB15002-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,394,0,9,26,145,NA,30,42,141,85.88169643,88.95849483,96.10317951,35.4009233,48.39048866,47.62305791,52.81217783,61.25508638,66.73855243,0.164669044,0.114851336,0.042841708,0.039441778,0.038607047,0.026373812
358,1,7,CLUB15002-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,394,0,18,21,149,NA,33,57,152,71.94895592,82.55500034,80.92418789,26.5754635,39.94709055,37.2290983,45.72526452,54.76080836,62.72067887,0.253784979,0.1567187,0.067754254,-0.009306443,-0.009975658,0.032042761
30,1,3,CLUB15002-1-1-1-2,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,7,7,1,7,NA,53.4,NA,79,178,99.1091314,118.3506339,102.1161801,31.37959806,47.563371,42.20964065,70.10431751,86.61418247,102.4435027,0.408539325,0.185181746,0.083727462,-0.071777035,-0.073636723,0.103749747
30,1,3,CLUB15002-1-1-1-2,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,7,7,1,7,162,NA,33,38,166,40.65018807,43.75375134,39.38407198,13.02374188,19.36856187,17.72548112,24.17559407,29.51764792,34.76761462,0.320169326,0.178847151,0.081666723,-0.050693693,-0.052559463,0.026299758
30,2,11,CLUB15002-1-1-1-2,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,86,5,10,5,NA,59,NA,80,178,98.9660554,111.5304602,96.12450891,28.74688224,42.46159238,37.8600916,69.5896746,86.47024986,103.3724767,0.45477325,0.192609822,0.089032786,-0.071510892,-0.07419014,0.124571793
30,2,11,CLUB15002-1-1-1-2,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,86,5,10,5,NA,NA,NA,61,166,59.7944032,62.20443356,55.86515821,18.68516275,28.20402651,25.75247749,35.12717436,42.67472041,50.06971018,0.315193979,0.174521967,0.079735136,-0.051615108,-0.053691008,0.038567555
30,3,7,CLUB15002-1-1-1-2,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,129,3,15,3,180,56.5,37,73,178,98.2278481,113.4042594,91.05536086,29.28719158,43.54064036,39.362935,65.71919046,79.35306168,92.42399697,0.400070363,0.167941954,0.076092439,-0.107875288,-0.109307151,0.11503539
30,3,7,CLUB15002-1-1-1-2,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,129,3,15,3,NA,NA,NA,53,166,62.93476988,64.63430351,58.09941233,19.60353128,29.32898362,26.81312922,35.67872661,43.60351541,51.28013465,0.308937468,0.17880704,0.080905606,-0.051548228,-0.053244466,0.036417742
359,1,9,CLUB15002-1-1-1-2,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,395,0,9,27,145,NA,30,40,141,80.17782427,82.32118484,89.29834218,33.98539865,46.41885007,45.68163628,49.92106114,57.43907239,62.287264,0.151795573,0.108740462,0.040493944,0.041359321,0.040654799,0.0209895
359,1,7,CLUB15002-1-1-1-2,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,395,0,18,20,150,NA,32,57,152,76.54533707,88.18573162,86.86916156,27.62090658,40.99627317,37.92171728,47.42520658,57.49906327,66.57733569,0.272320283,0.167879095,0.073166795,-0.006684788,-0.007520898,0.035409217
31,1,2,CLUB15005-1-1-1-1,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,4,4,1,4,NA,53.8,NA,67,178,94.29708223,86.34645317,77.45872618,28.7360374,42.60592537,39.23657382,51.53192584,63.09266307,73.37305221,0.298729066,0.173473473,0.075333128,-0.052895818,-0.054257912,0.054040362
31,1,2,CLUB15005-1-1-1-1,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,4,4,1,4,162,NA,33,40,166,33.67647059,31.78279529,28.97477176,11.20167317,16.64569745,15.64811846,18.52542529,22.21482568,25.60155299,0.240888109,0.160561077,0.070827767,-0.045661344,-0.046216853,0.011883652
31,2,1,CLUB15005-1-1-1-1,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,56,2,7,2,NA,54.1,NA,51,178,95.25935374,79.77152689,74.06888281,29.01425799,42.07590233,39.2127896,53.5454561,64.27230338,73.96318669,0.303214797,0.158735339,0.070104163,-0.035994011,-0.037068571,0.0708262
31,2,1,CLUB15005-1-1-1-1,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,56,2,7,2,NA,NA,NA,18,166,13.35118592,12.50962347,11.65820964,4.561379732,6.719831997,6.344092582,7.624880718,8.963986706,10.19667324,0.231918154,0.143998723,0.064334242,-0.034278712,-0.035229217,0.005702405
31,3,4,CLUB15005-1-1-1-1,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,119,8,14,8,180,53.7,33,57,178,93.96442186,80.49956279,68.74289349,28.16806528,40.51126182,38.44637231,47.61579542,56.91853375,64.75336918,0.252103313,0.151592675,0.064393136,-0.077640207,-0.078775635,0.048589263
31,3,4,CLUB15005-1-1-1-1,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,119,8,14,8,NA,NA,NA,64,166,52.15536596,49.56861906,44.1465709,16.06601017,23.73405385,21.92080819,27.23011652,33.30786463,39.16189062,0.280432545,0.179566935,0.080778885,-0.057039839,-0.057856663,0.021970712
360,1,10,CLUB15005-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,396,0,9,28,145,NA,31,42,141,72.48471373,69.07556229,74.86407058,29.68747221,40.23980563,40.24793118,40.53468148,47.19119546,51.60838549,0.12285064,0.118923177,0.044708591,0.0407903,0.040214833,0.001409658
360,1,7,CLUB15005-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,396,0,18,19,151,NA,33,55,152,56.43256681,61.32725495,59.20629459,20.29195797,30.14657066,28.492518,33.77398064,40.52953707,46.61618945,0.240491101,0.159766474,0.069844531,-0.017174015,-0.017596432,0.021307884
361,1,10,CLUB15006-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,398,0,9,30,145,NA,28,30,141,36.07203151,33.81972571,37.22238703,16.20037012,21.91911383,22.08259092,21.41608901,24.2964301,26.01065721,0.081880641,0.096060452,0.034075261,0.048104008,0.047896398,-0.003389286
361,1,6,CLUB15006-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,398,0,18,17,151,NA,32,48,152,70.22013861,78.55291576,75.93594286,23.86777851,35.24112176,32.70750613,41.05206169,50.31677196,58.64883924,0.282732712,0.176471987,0.076465108,-0.015969836,-0.016939557,0.03342079
362,1,11,CLUB15007-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,399,0,9,31,145,NA,28,32,141,42.25895317,39.38502072,43.14722217,18.76657398,25.37433275,25.52068167,24.72660814,28.15573143,30.29657057,0.08538648,0.100773237,0.036625403,0.045839277,0.045584626,-0.004641659
362,1,6,CLUB15007-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,399,0,18,16,151,NA,29,56,152,70.73679816,77.85996045,75.69287663,24.26014206,35.82795754,33.5366931,41.06274294,50.1732113,58.2745409,0.267747725,0.172951972,0.074702605,-0.013285966,-0.014112952,0.030479239
363,1,11,CLUB15009-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,400,0,9,32,143,NA,28,32,141,49.1011236,46.21381046,50.45004601,21.67970742,29.04729357,29.30966474,28.16031281,32.49303489,35.47096334,0.094698794,0.113815942,0.043816263,0.044194017,0.0438244,-0.006220932
363,1,5,CLUB15009-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,400,0,18,15,148,NA,31,59,152,63.94241417,71.16341364,68.96743428,22.39954071,32.9258319,31.01444249,37.68665581,45.9111014,53.35166287,0.263256656,0.172027854,0.074958234,-0.014666599,-0.01567092,0.027352562
364,1,11,CLUB15009-1-1-1-2,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,401,0,9,33,142,NA,28,32,141,41.0427066,39.05066825,42.50046152,18.13943665,24.28645282,24.59827453,23.69436223,27.40554029,30.07435019,0.099751601,0.117894139,0.046430323,0.042583757,0.042302213,-0.004277297
364,1,5,CLUB15009-1-1-1-2,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,401,0,18,14,147,NA,31,58,152,57.35540654,62.45952374,60.36110095,19.80925217,29.28248318,27.78224638,33.18338811,40.27915931,46.62919456,0.251820122,0.168438744,0.073065879,-0.016250921,-0.017085264,0.022947645
365,1,12,CLUB15009-1-1-1-3,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,402,0,9,34,145,NA,28,34,141,49.8273878,47.94907583,52.08664064,22.15062383,29.80266343,29.85284952,29.62327334,34.04540107,36.84884241,0.104925738,0.107841128,0.039543991,0.041792721,0.041360875,-0.001451859
365,1,5,CLUB15009-1-1-1-3,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,402,0,18,13,149,NA,31,58,152,78.13590638,87.98919613,86.26349074,27.60175456,40.86728757,38.20066018,47.79570301,57.69243947,66.52124182,0.269144766,0.163666073,0.071077536,-0.009282374,-0.009903465,0.039600701
366,1,12,CLUB15009-1-1-1-4,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,403,0,9,35,145,NA,28,31,141,16.1878453,15.53472064,16.90166946,8.064501056,10.6221557,10.85727549,9.906725134,11.30075719,12.52733245,0.071170821,0.116105086,0.051476022,0.042256682,0.042142446,-0.004631743
366,1,4,CLUB15009-1-1-1-4,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,403,0,18,12,149,NA,29,49,152,45.26498697,49.59395725,48.44113366,16.10737121,23.51618508,22.45082127,26.37816132,32.03042339,37.26857409,0.247092234,0.171162338,0.075587684,-0.010890107,-0.011759295,0.016700741
367,1,12,CLUB15009-1-1-1-5,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,404,0,9,36,145,NA,29,37,141,35.64971751,32.85894123,35.76068384,15.55011987,20.93018119,21.02710626,20.36763642,23.30054289,25.07703839,0.088079746,0.103063468,0.036721462,0.042566015,0.042287357,-0.004007229
367,1,4,CLUB15009-1-1-1-5,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,404,0,18,11,149,NA,33,60,152,87.05882353,97.42287506,93.94276297,29.21971187,43.02596387,40.48640232,50.96591149,62.20992393,72.32183812,0.280507983,0.172932096,0.075163768,-0.017555809,-0.018185669,0.046341122
32,1,4,CLUB15009-1-1-1-6,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,11,8,2,8,NA,56,NA,74,178,85.26543879,91.94072048,76.14505635,25.74014402,37.73150256,34.26020761,52.73839114,66.06273133,79.12775406,0.388684106,0.196081665,0.089985392,-0.09115914,-0.093973829,0.075304585
32,1,4,CLUB15009-1-1-1-6,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,11,8,2,8,161,NA,34,66,166,66.84788764,68.92701561,61.19177151,20.27377024,29.78769985,27.35259177,36.57628883,45.3570381,53.9935302,0.323216615,0.191319955,0.086929469,-0.057718091,-0.059447558,0.039530095
32,2,6,CLUB15009-1-1-1-6,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,70,3,8,3,NA,57.8,NA,61,178,96.66395443,88.92240063,77.74030185,27.17923961,39.81871654,36.21402531,56.39962526,69.56068298,81.90832647,0.383062485,0.183341342,0.081519273,-0.065873192,-0.067094189,0.094740084
32,2,6,CLUB15009-1-1-1-6,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,70,3,8,3,NA,NA,NA,54,166,50.2388999,49.36902341,44.87487917,16.17154737,24.10325734,22.44444413,28.33941624,34.11937025,39.53997396,0.273927048,0.164803315,0.073590171,-0.04670054,-0.047686313,0.025587022
32,3,9,CLUB15009-1-1-1-6,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,135,9,15,9,176,58.6,34,67,178,98.73262469,97.73774493,76.50356552,26.94732195,39.11905159,35.74709499,53.01803919,65.41046854,76.95988915,0.362926777,0.183240106,0.081122368,-0.120726871,-0.121866504,0.086609878
32,3,9,CLUB15009-1-1-1-6,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,135,9,15,9,NA,NA,NA,57,166,58.02633035,58.82361405,52.74707739,17.70886272,25.7106334,23.58058734,30.79431374,38.40678315,45.80898348,0.316467559,0.194895826,0.087895659,-0.05300296,-0.054463557,0.030068143
368,1,13,CLUB15009-1-1-1-6,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,405,0,9,37,144,NA,31,33,141,39.55182073,37.30079781,40.42566283,17.65729019,23.88544981,24.12560157,23.70947056,26.90476517,28.81390925,0.08837985,0.097045746,0.03426399,0.040410824,0.040203362,-0.001464926
368,1,4,CLUB15009-1-1-1-6,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,405,0,18,10,148,NA,32,66,152,88.76476907,101.5918486,98.32931092,30.24663611,44.78691626,42.02906976,53.83942298,65.49271605,75.89653171,0.285776834,0.169882646,0.073582792,-0.015679508,-0.016319121,0.0515388
369,1,13,CLUB15011-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,406,0,9,38,143,NA,29,37,141,40.68062827,38.3679865,41.05932451,18.13136163,24.53119674,24.85841197,24.11488537,27.63244683,30.13171535,0.095772497,0.110566796,0.043266767,0.034064805,0.03388429,-0.0030392
369,1,3,CLUB15011-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,406,0,18,9,145,NA,32,61,152,65.60017652,70.69864123,69.0543156,22.82609746,34.36773994,32.90097313,39.47166949,47.06572344,53.72307358,0.239676724,0.153109452,0.066052481,-0.01129178,-0.011765945,0.030335364
370,1,13,CLUB15017-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,407,0,9,39,145,NA,30,35,141,65.00503525,61.63301803,65.28768812,27.22160656,36.77010714,36.67034849,37.3439283,43.070053,46.66064082,0.119427294,0.109713812,0.040015157,0.029312929,0.028794908,0.00345138
370,1,3,CLUB15017-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,407,0,18,8,149,NA,33,56,152,77.51701479,83.20259787,81.01795045,26.05054229,38.75096038,36.7488117,44.99369571,54.32147604,62.50835806,0.257639084,0.162634149,0.070075269,-0.012497024,-0.013303131,0.037377273
371,1,14,CLUB15019-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,409,0,9,41,145,NA,30,34,141,43.89880952,41.22313034,43.23680395,19.12070364,25.79548633,25.8761325,25.62827554,29.26376353,31.44824408,0.096763354,0.1015166,0.03598103,0.024089838,0.023841762,-0.001492886
371,1,2,CLUB15019-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,409,0,18,6,149,NA,32,54,152,80.12999071,85.07902882,82.71768196,26.87158,39.39825288,37.25004767,45.47776283,55.04128114,63.51245116,0.259402282,0.165181763,0.071454267,-0.013505504,-0.014072665,0.03730394
372,1,14,CLUB15024-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,410,0,9,42,145,NA,30,35,141,53.78016086,49.06960739,50.90681481,22.335107,30.221004,30.26483091,29.76848783,34.34315826,37.3271876,0.103573353,0.111616495,0.041635481,0.018691033,0.018376407,-0.003662166
372,1,2,CLUB15024-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,410,0,18,5,148,NA,34,51,152,54.08383751,54.64320818,52.91188852,17.87321266,26.53944369,25.35493439,29.72046302,35.72938476,40.91630013,0.234098136,0.158551673,0.067673939,-0.015524384,-0.016097049,0.020426305
33,1,13,CLUB15026-1-1-1-1,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,37,1,5,1,NA,61.7,NA,74,178,99.82355536,97.299846,82.49357714,27.06056367,39.26988182,35.30856091,58.93702892,73.89640851,88.6629137,0.425182127,0.200057904,0.09083764,-0.080979753,-0.08235156,0.107624888
33,1,13,CLUB15026-1-1-1-1,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,37,1,5,1,162,NA,35,44,166,35.53351138,32.24969612,29.6211146,11.28586178,16.80631435,15.77830083,18.89098989,22.63982831,26.02167688,0.24480114,0.158820238,0.06949741,-0.041633666,-0.042485002,0.013753198
33,2,3,CLUB15026-1-1-1-1,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,62,8,7,8,NA,55.5,NA,47,178,96.59429544,80.63547495,72.95745661,30.02406902,42.79889114,40.14698068,51.88712468,62.76543629,72.80309499,0.287001864,0.166398276,0.074041214,-0.048501569,-0.049989399,0.057162684
33,2,3,CLUB15026-1-1-1-1,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,62,8,7,8,NA,NA,NA,54,166,60.96496545,59.97547098,52.72804861,18.23931138,27.1125564,25.1079029,32.63047817,40.09021821,47.32836021,0.303742889,0.183089192,0.08279867,-0.062841559,-0.0643052,0.0336534
33,3,8,CLUB15026-1-1-1-1,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,132,6,15,6,178,59.1,35,62,178,98.26297718,89.89472067,72.85767503,27.78691623,39.76580246,37.0116139,49.61774584,60.54037913,70.34628306,0.307314178,0.17189077,0.074919046,-0.102887261,-0.104680767,0.064958768
33,3,8,CLUB15026-1-1-1-1,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,132,6,15,6,NA,NA,NA,54,166,41.5158371,38.66329844,34.27316285,12.61949958,18.82405884,17.43021311,21.34529195,26.02070903,30.41881433,0.270556726,0.175153702,0.077925982,-0.059406924,-0.060191234,0.016389096
373,1,15,CLUB15026-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,411,0,9,43,145,NA,30,48,141,74.27230047,70.33252887,71.57949941,30.32163114,40.64993898,40.38140128,40.98547835,47.96993901,52.76294153,0.13172252,0.123950928,0.047581311,0.009285348,0.008786926,0.001420771
373,1,2,CLUB15026-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,411,0,18,4,149,NA,32,54,152,55.43618393,58.04947565,55.70239363,18.80122539,27.56883722,26.34074767,31.08305605,37.54941556,43.20170468,0.241617919,0.163042855,0.069996417,-0.019963854,-0.020633349,0.02181173
